parkingAreaOccupancy,parkingAreaStatusTime,parkingAreaTotalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityShortTermOverride,id,TIME
0.8256055,2021-06-25T09:50:00Z,252,200,1445,1[Anlagenring],2021-06-25T09:47:00.520Z
0.4224599,2021-06-25T09:50:00Z,432,0,748,4[Bahnhofsviertel],2021-06-25T09:47:00.520Z
0.7700405,2021-06-25T09:50:00Z,284,0,1235,5[Dom / Römer],2021-06-25T09:47:00.520Z
0.4235168,2021-06-25T09:50:00Z,1613,60,2798,2[Zeil],2021-06-25T09:47:00.520Z
0.82837373,2021-06-25T09:55:00Z,248,200,1445,1[Anlagenring],2021-06-25T09:52:00.570Z
0.4224599,2021-06-25T09:55:00Z,432,0,748,4[Bahnhofsviertel],2021-06-25T09:52:00.570Z
0.7821862,2021-06-25T09:55:00Z,269,0,1235,5[Dom / Römer],2021-06-25T09:52:00.570Z
0.4206576,2021-06-25T09:55:00Z,1621,60,2798,2[Zeil],2021-06-25T09:52:00.570Z
0.83391005,2021-06-25T10:20:00Z,240,200,1445,1[Anlagenring],2021-06-25T10:17:00.182Z
0.4237968,2021-06-25T10:20:00Z,431,0,748,4[Bahnhofsviertel],2021-06-25T10:17:00.182Z
0.7870445,2021-06-25T10:20:00Z,263,0,1235,5[Dom / Römer],2021-06-25T10:17:00.182Z
0.41350964,2021-06-25T10:20:00Z,1641,60,2798,2[Zeil],2021-06-25T10:17:00.182Z
0.8318339,2021-06-25T10:35:00Z,243,200,1445,1[Anlagenring],2021-06-25T10:32:00.802Z
0.4117647,2021-06-25T10:35:00Z,440,0,748,4[Bahnhofsviertel],2021-06-25T10:32:00.802Z
0.79838055,2021-06-25T10:35:00Z,249,0,1235,5[Dom / Römer],2021-06-25T10:32:00.802Z
0.40135813,2021-06-25T10:35:00Z,1675,60,2798,2[Zeil],2021-06-25T10:32:00.802Z
0.83460206,2021-06-25T10:50:00Z,239,200,1445,1[Anlagenring],2021-06-25T10:47:01.555Z
0.4090909,2021-06-25T10:50:00Z,442,0,748,4[Bahnhofsviertel],2021-06-25T10:47:01.555Z
0.79676116,2021-06-25T10:50:00Z,251,0,1235,5[Dom / Römer],2021-06-25T10:47:01.555Z
0.39242315,2021-06-25T10:50:00Z,1700,60,2798,2[Zeil],2021-06-25T10:47:01.555Z
0.83391005,2021-06-25T11:01:00Z,240,200,1445,1[Anlagenring],2021-06-25T10:57:00.971Z
0.40374333,2021-06-25T11:01:00Z,446,0,748,4[Bahnhofsviertel],2021-06-25T10:57:00.971Z
0.80080974,2021-06-25T11:01:00Z,246,0,1235,5[Dom / Römer],2021-06-25T10:57:00.971Z
0.3852752,2021-06-25T11:01:00Z,1720,60,2798,2[Zeil],2021-06-25T10:57:00.971Z
0.83598614,2021-06-25T11:21:00Z,237,200,1445,1[Anlagenring],2021-06-25T11:17:00.584Z
0.40374333,2021-06-25T11:21:00Z,446,0,748,4[Bahnhofsviertel],2021-06-25T11:17:00.584Z
0.80323887,2021-06-25T11:21:00Z,243,0,1235,5[Dom / Römer],2021-06-25T11:17:00.584Z
0.36990708,2021-06-25T11:21:00Z,1763,60,2798,2[Zeil],2021-06-25T11:17:00.584Z
0.8387543,2021-06-25T11:31:00Z,233,200,1445,1[Anlagenring],2021-06-25T11:27:02.383Z
0.40240642,2021-06-25T11:31:00Z,447,0,748,4[Bahnhofsviertel],2021-06-25T11:27:02.383Z
0.80242914,2021-06-25T11:31:00Z,244,0,1235,5[Dom / Römer],2021-06-25T11:27:02.383Z
0.3645461,2021-06-25T11:31:00Z,1778,60,2798,2[Zeil],2021-06-25T11:27:02.383Z
0.8429066,2021-06-25T11:41:00Z,227,200,1445,1[Anlagenring],2021-06-25T11:37:02.869Z
0.3970588,2021-06-25T11:41:00Z,451,0,748,4[Bahnhofsviertel],2021-06-25T11:37:02.869Z
0.80890685,2021-06-25T11:41:00Z,236,0,1235,5[Dom / Römer],2021-06-25T11:37:02.869Z
0.36061472,2021-06-25T11:41:00Z,1789,60,2798,2[Zeil],2021-06-25T11:37:02.869Z
0.8415225,2021-06-25T11:51:00Z,229,200,1445,1[Anlagenring],2021-06-25T11:47:00.232Z
0.39304814,2021-06-25T11:51:00Z,454,0,748,4[Bahnhofsviertel],2021-06-25T11:47:00.232Z
0.80890685,2021-06-25T11:51:00Z,236,0,1235,5[Dom / Römer],2021-06-25T11:47:00.232Z
0.35668334,2021-06-25T11:51:00Z,1800,60,2798,2[Zeil],2021-06-25T11:47:00.232Z
0.8429066,2021-06-25T12:01:00Z,227,200,1445,1[Anlagenring],2021-06-25T11:57:00.817Z
0.40374333,2021-06-25T12:01:00Z,446,0,748,4[Bahnhofsviertel],2021-06-25T11:57:00.817Z
0.8105263,2021-06-25T12:01:00Z,234,0,1235,5[Dom / Römer],2021-06-25T11:57:00.817Z
0.34953538,2021-06-25T12:01:00Z,1820,60,2798,2[Zeil],2021-06-25T11:57:00.817Z
0.8387543,2021-06-25T12:26:00Z,233,200,1445,1[Anlagenring],2021-06-25T12:27:01.897Z
0.39304814,2021-06-25T12:26:00Z,454,0,748,4[Bahnhofsviertel],2021-06-25T12:27:01.897Z
0.79352224,2021-06-25T12:26:00Z,255,0,1235,5[Dom / Römer],2021-06-25T12:27:01.897Z
0.33666906,2021-06-25T12:26:00Z,1856,60,2798,2[Zeil],2021-06-25T12:27:01.897Z
0.8269896,2021-06-25T13:02:00Z,250,200,1445,1[Anlagenring],2021-06-25T13:02:01.971Z
0.36096257,2021-06-25T13:02:00Z,478,0,748,4[Bahnhofsviertel],2021-06-25T13:02:01.971Z
0.7991903,2021-06-25T13:02:00Z,248,0,1235,5[Dom / Römer],2021-06-25T13:02:01.971Z
0.3066476,2021-06-25T13:02:00Z,1940,60,2798,2[Zeil],2021-06-25T13:02:01.971Z
0.8124567,2021-06-25T13:27:00Z,271,200,1445,1[Anlagenring],2021-06-25T13:27:01.756Z
0.34625667,2021-06-25T13:27:00Z,489,0,748,4[Bahnhofsviertel],2021-06-25T13:27:01.756Z
0.7951417,2021-06-25T13:27:00Z,253,0,1235,5[Dom / Römer],2021-06-25T13:27:01.756Z
0.2877055,2021-06-25T13:27:00Z,1993,60,2798,2[Zeil],2021-06-25T13:27:01.756Z
0.81038064,2021-06-25T13:42:00Z,274,200,1445,1[Anlagenring],2021-06-25T13:42:02.914Z
0.3409091,2021-06-25T13:42:00Z,493,0,748,4[Bahnhofsviertel],2021-06-25T13:42:02.914Z
0.7991903,2021-06-25T13:42:00Z,248,0,1235,5[Dom / Römer],2021-06-25T13:42:02.914Z
0.27769837,2021-06-25T13:42:00Z,2021,60,2798,2[Zeil],2021-06-25T13:42:02.914Z
0.8076125,2021-06-25T13:52:00Z,278,200,1445,1[Anlagenring],2021-06-25T13:52:01.836Z
0.3328877,2021-06-25T13:52:00Z,499,0,748,4[Bahnhofsviertel],2021-06-25T13:52:01.836Z
0.7951417,2021-06-25T13:52:00Z,253,0,1235,5[Dom / Römer],2021-06-25T13:52:01.836Z
0.27019298,2021-06-25T13:52:00Z,2042,60,2798,2[Zeil],2021-06-25T13:52:01.836Z
0.8048443,2021-06-25T14:08:00Z,282,200,1445,1[Anlagenring],2021-06-25T14:07:00.208Z
0.3302139,2021-06-25T14:08:00Z,501,0,748,4[Bahnhofsviertel],2021-06-25T14:07:00.208Z
0.7959514,2021-06-25T14:08:00Z,252,0,1235,5[Dom / Römer],2021-06-25T14:07:00.208Z
0.26447463,2021-06-25T14:08:00Z,2058,60,2798,2[Zeil],2021-06-25T14:07:00.208Z
0.79930794,2021-06-25T14:23:00Z,290,200,1445,1[Anlagenring],2021-06-25T14:22:01.411Z
0.32219252,2021-06-25T14:23:00Z,507,0,748,4[Bahnhofsviertel],2021-06-25T14:22:01.411Z
0.80890685,2021-06-25T14:23:00Z,236,0,1235,5[Dom / Römer],2021-06-25T14:22:01.411Z
0.26018584,2021-06-25T14:23:00Z,2070,60,2798,2[Zeil],2021-06-25T14:22:01.411Z
0.79723185,2021-06-25T14:33:00Z,293,200,1445,1[Anlagenring],2021-06-25T14:32:00.596Z
0.3181818,2021-06-25T14:33:00Z,510,0,748,4[Bahnhofsviertel],2021-06-25T14:32:00.596Z
0.8097166,2021-06-25T14:33:00Z,235,0,1235,5[Dom / Römer],2021-06-25T14:32:00.596Z
0.2533953,2021-06-25T14:33:00Z,2089,60,2798,2[Zeil],2021-06-25T14:32:00.596Z
0.79100347,2021-06-25T14:43:00Z,302,200,1445,1[Anlagenring],2021-06-25T14:42:02.405Z
0.3181818,2021-06-25T14:43:00Z,510,0,748,4[Bahnhofsviertel],2021-06-25T14:42:02.405Z
0.805668,2021-06-25T14:43:00Z,240,0,1235,5[Dom / Römer],2021-06-25T14:42:02.405Z
0.24767691,2021-06-25T14:43:00Z,2105,60,2798,2[Zeil],2021-06-25T14:42:02.405Z
0.78754324,2021-06-25T14:53:00Z,307,200,1445,1[Anlagenring],2021-06-25T14:52:00.729Z
0.30748662,2021-06-25T14:53:00Z,518,0,748,4[Bahnhofsviertel],2021-06-25T14:52:00.729Z
0.8080972,2021-06-25T14:53:00Z,237,0,1235,5[Dom / Römer],2021-06-25T14:52:00.729Z
0.24767691,2021-06-25T14:53:00Z,2105,60,2798,2[Zeil],2021-06-25T14:52:00.729Z
0.7778547,2021-06-25T15:08:00Z,321,200,1445,1[Anlagenring],2021-06-25T15:07:01.951Z
0.29411766,2021-06-25T15:08:00Z,528,0,748,4[Bahnhofsviertel],2021-06-25T15:07:01.951Z
0.8145749,2021-06-25T15:08:00Z,229,0,1235,5[Dom / Römer],2021-06-25T15:07:01.951Z
0.25268048,2021-06-25T15:08:00Z,2091,60,2798,2[Zeil],2021-06-25T15:07:01.951Z
0.7598616,2021-06-25T15:33:00Z,347,200,1445,1[Anlagenring],2021-06-25T15:32:00.046Z
0.28877005,2021-06-25T15:33:00Z,532,0,748,4[Bahnhofsviertel],2021-06-25T15:32:00.046Z
0.817004,2021-06-25T15:33:00Z,226,0,1235,5[Dom / Römer],2021-06-25T15:32:00.046Z
0.25911364,2021-06-25T15:33:00Z,2073,60,2798,2[Zeil],2021-06-25T15:32:00.046Z
0.74878895,2021-06-25T15:54:00Z,363,200,1445,1[Anlagenring],2021-06-25T15:52:00.976Z
0.27540106,2021-06-25T15:54:00Z,542,0,748,4[Bahnhofsviertel],2021-06-25T15:52:00.976Z
0.80323887,2021-06-25T15:54:00Z,243,0,1235,5[Dom / Römer],2021-06-25T15:52:00.976Z
0.25375268,2021-06-25T15:54:00Z,2088,60,2798,2[Zeil],2021-06-25T15:52:00.976Z
0.7474049,2021-06-25T16:09:00Z,365,200,1445,1[Anlagenring],2021-06-25T16:07:01.633Z
0.28342247,2021-06-25T16:09:00Z,536,0,748,4[Bahnhofsviertel],2021-06-25T16:07:01.633Z
0.81781375,2021-06-25T16:09:00Z,225,0,1235,5[Dom / Römer],2021-06-25T16:07:01.633Z
0.2494639,2021-06-25T16:09:00Z,2100,60,2798,2[Zeil],2021-06-25T16:07:01.633Z
0.71237457,2021-06-25T16:54:00Z,430,150,1495,1[Anlagenring],2021-06-25T16:52:01.743Z
0.263369,2021-06-25T16:54:00Z,551,0,748,4[Bahnhofsviertel],2021-06-25T16:52:01.743Z
0.817004,2021-06-25T16:54:00Z,226,0,1235,5[Dom / Römer],2021-06-25T16:52:01.743Z
0.23016441,2021-06-25T16:54:00Z,2154,60,2798,2[Zeil],2021-06-25T16:52:01.743Z
0.7143813,2021-06-25T17:15:00Z,427,150,1495,1[Anlagenring],2021-06-25T17:12:00.047Z
0.263369,2021-06-25T17:15:00Z,551,0,748,4[Bahnhofsviertel],2021-06-25T17:12:00.047Z
0.8040486,2021-06-25T17:15:00Z,242,0,1235,5[Dom / Römer],2021-06-25T17:12:00.047Z
0.22265904,2021-06-25T17:15:00Z,2175,60,2798,2[Zeil],2021-06-25T17:12:00.047Z
0.72307694,2021-06-25T17:40:00Z,414,150,1495,1[Anlagenring],2021-06-25T17:37:02.861Z
0.2526738,2021-06-25T17:40:00Z,559,0,748,4[Bahnhofsviertel],2021-06-25T17:37:02.861Z
0.7587044,2021-06-25T17:40:00Z,298,0,1235,5[Dom / Römer],2021-06-25T17:37:02.861Z
0.29216152,2021-06-25T17:40:00Z,1490,60,2105,2[Zeil],2021-06-25T17:37:02.861Z
0.72575253,2021-06-25T17:50:00Z,410,150,1495,1[Anlagenring],2021-06-25T17:47:00.837Z
0.25534758,2021-06-25T17:50:00Z,557,0,748,4[Bahnhofsviertel],2021-06-25T17:47:00.837Z
0.74493927,2021-06-25T17:50:00Z,315,0,1235,5[Dom / Römer],2021-06-25T17:47:00.837Z
0.28693587,2021-06-25T17:50:00Z,1501,60,2105,2[Zeil],2021-06-25T17:47:00.837Z
0.7237458,2021-06-25T18:01:00Z,413,150,1495,1[Anlagenring],2021-06-25T17:57:02.610Z
0.25668448,2021-06-25T18:01:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T17:57:02.610Z
0.71659917,2021-06-25T18:01:00Z,350,0,1235,5[Dom / Römer],2021-06-25T17:57:02.610Z
0.27790973,2021-06-25T18:01:00Z,1520,60,2105,2[Zeil],2021-06-25T17:57:02.610Z
0.7304348,2021-06-25T18:31:00Z,403,150,1495,1[Anlagenring],2021-06-25T18:27:01.994Z
0.2526738,2021-06-25T18:31:00Z,559,0,748,4[Bahnhofsviertel],2021-06-25T18:27:01.994Z
0.6526316,2021-06-25T18:31:00Z,429,0,1235,5[Dom / Römer],2021-06-25T18:27:01.994Z
0.26175773,2021-06-25T18:31:00Z,1554,60,2105,2[Zeil],2021-06-25T18:27:01.994Z
0.73110366,2021-06-25T18:51:00Z,402,150,1495,1[Anlagenring],2021-06-25T18:47:02.427Z
0.25668448,2021-06-25T18:51:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T18:47:02.427Z
0.6380567,2021-06-25T18:51:00Z,447,0,1235,5[Dom / Römer],2021-06-25T18:47:02.427Z
0.256057,2021-06-25T18:51:00Z,1566,60,2105,2[Zeil],2021-06-25T18:47:02.427Z
0.7237458,2021-06-25T19:17:00Z,413,150,1495,1[Anlagenring],2021-06-25T19:17:01.587Z
0.25668448,2021-06-25T19:17:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T19:17:01.587Z
0.62834007,2021-06-25T19:17:00Z,459,0,1235,5[Dom / Römer],2021-06-25T19:17:01.587Z
0.25083137,2021-06-25T19:17:00Z,1577,60,2105,2[Zeil],2021-06-25T19:17:01.587Z
0.72307694,2021-06-25T19:22:00Z,414,150,1495,1[Anlagenring],2021-06-25T19:22:02.472Z
0.25534758,2021-06-25T19:22:00Z,557,0,748,4[Bahnhofsviertel],2021-06-25T19:22:02.472Z
0.6226721,2021-06-25T19:22:00Z,466,0,1235,5[Dom / Römer],2021-06-25T19:22:02.472Z
0.24893111,2021-06-25T19:22:00Z,1581,60,2105,2[Zeil],2021-06-25T19:22:02.472Z
0.7237458,2021-06-25T19:38:00Z,413,150,1495,1[Anlagenring],2021-06-25T19:37:00.583Z
0.2593583,2021-06-25T19:38:00Z,554,0,748,4[Bahnhofsviertel],2021-06-25T19:37:00.583Z
0.61295545,2021-06-25T19:38:00Z,478,0,1235,5[Dom / Römer],2021-06-25T19:37:00.583Z
0.24655582,2021-06-25T19:38:00Z,1586,60,2105,2[Zeil],2021-06-25T19:37:00.583Z
0.7143813,2021-06-25T19:49:00Z,427,150,1495,1[Anlagenring],2021-06-25T19:47:00.105Z
0.2606952,2021-06-25T19:49:00Z,553,0,748,4[Bahnhofsviertel],2021-06-25T19:47:00.105Z
0.6097166,2021-06-25T19:49:00Z,482,0,1235,5[Dom / Römer],2021-06-25T19:47:00.105Z
0.24275534,2021-06-25T19:49:00Z,1594,60,2105,2[Zeil],2021-06-25T19:47:00.105Z
0.7090301,2021-06-25T19:59:00Z,435,150,1495,1[Anlagenring],2021-06-25T19:57:01.682Z
0.263369,2021-06-25T19:59:00Z,551,0,748,4[Bahnhofsviertel],2021-06-25T19:57:01.682Z
0.6040486,2021-06-25T19:59:00Z,489,0,1235,5[Dom / Römer],2021-06-25T19:57:01.682Z
0.23942994,2021-06-25T19:59:00Z,1601,60,2105,2[Zeil],2021-06-25T19:57:01.682Z
0.70434785,2021-06-25T20:14:00Z,442,150,1495,1[Anlagenring],2021-06-25T20:12:00.321Z
0.263369,2021-06-25T20:14:00Z,551,0,748,4[Bahnhofsviertel],2021-06-25T20:12:00.321Z
0.5910931,2021-06-25T20:14:00Z,505,0,1235,5[Dom / Römer],2021-06-25T20:12:00.321Z
0.23467934,2021-06-25T20:14:00Z,1611,60,2105,2[Zeil],2021-06-25T20:12:00.321Z
0.69765884,2021-06-25T20:29:00Z,452,150,1495,1[Anlagenring],2021-06-25T20:27:00.022Z
0.2620321,2021-06-25T20:29:00Z,552,0,748,4[Bahnhofsviertel],2021-06-25T20:27:00.022Z
0.5732794,2021-06-25T20:29:00Z,527,0,1235,5[Dom / Römer],2021-06-25T20:27:00.022Z
0.22897862,2021-06-25T20:29:00Z,1623,60,2105,2[Zeil],2021-06-25T20:27:00.022Z
0.6929766,2021-06-25T20:45:00Z,459,150,1495,1[Anlagenring],2021-06-25T20:42:01.393Z
0.263369,2021-06-25T20:45:00Z,551,0,748,4[Bahnhofsviertel],2021-06-25T20:42:01.393Z
0.5603239,2021-06-25T20:45:00Z,543,0,1235,5[Dom / Römer],2021-06-25T20:42:01.393Z
0.22660333,2021-06-25T20:45:00Z,1628,60,2105,2[Zeil],2021-06-25T20:42:01.393Z
0.6896321,2021-06-25T20:55:00Z,464,150,1495,1[Anlagenring],2021-06-25T20:52:00.503Z
0.2606952,2021-06-25T20:55:00Z,553,0,748,4[Bahnhofsviertel],2021-06-25T20:52:00.503Z
0.5554656,2021-06-25T20:55:00Z,549,0,1235,5[Dom / Römer],2021-06-25T20:52:00.503Z
0.22422802,2021-06-25T20:55:00Z,1633,60,2105,2[Zeil],2021-06-25T20:52:00.503Z
0.6882943,2021-06-25T21:06:00Z,466,150,1495,1[Anlagenring],2021-06-25T21:02:00.373Z
0.2606952,2021-06-25T21:06:00Z,553,0,748,4[Bahnhofsviertel],2021-06-25T21:02:00.373Z
0.55060726,2021-06-25T21:06:00Z,555,0,1235,5[Dom / Römer],2021-06-25T21:02:00.373Z
0.21900238,2021-06-25T21:06:00Z,1644,60,2105,2[Zeil],2021-06-25T21:02:00.373Z
0.67892975,2021-06-25T21:26:00Z,480,150,1495,1[Anlagenring],2021-06-25T21:22:02.971Z
0.25802138,2021-06-25T21:26:00Z,555,0,748,4[Bahnhofsviertel],2021-06-25T21:22:02.971Z
0.5433198,2021-06-25T21:26:00Z,564,0,1235,5[Dom / Römer],2021-06-25T21:22:02.971Z
0.21411948,2021-06-25T21:26:00Z,1013,0,1289,2[Zeil],2021-06-25T21:22:02.971Z
0.6769231,2021-06-25T21:37:00Z,483,150,1495,1[Anlagenring],2021-06-25T21:37:02.516Z
0.25668448,2021-06-25T21:37:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T21:37:02.516Z
0.534413,2021-06-25T21:37:00Z,575,0,1235,5[Dom / Römer],2021-06-25T21:37:02.516Z
0.21187648,2021-06-25T21:37:00Z,1659,60,2105,2[Zeil],2021-06-25T21:37:02.516Z
0.6742475,2021-06-25T21:47:00Z,487,150,1495,1[Anlagenring],2021-06-25T21:47:01.024Z
0.25668448,2021-06-25T21:47:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T21:47:01.024Z
0.5263158,2021-06-25T21:47:00Z,585,0,1235,5[Dom / Römer],2021-06-25T21:47:01.024Z
0.20950119,2021-06-25T21:47:00Z,1664,60,2105,2[Zeil],2021-06-25T21:47:01.024Z
0.670903,2021-06-25T22:03:00Z,492,150,1495,1[Anlagenring],2021-06-25T22:02:01.672Z
0.25668448,2021-06-25T22:03:00Z,556,0,748,4[Bahnhofsviertel],2021-06-25T22:02:01.672Z
0.51417005,2021-06-25T22:03:00Z,600,0,1235,5[Dom / Römer],2021-06-25T22:02:01.672Z
0.2023753,2021-06-25T22:03:00Z,1679,60,2105,2[Zeil],2021-06-25T22:02:01.672Z
0.6668896,2021-06-25T22:18:00Z,498,150,1495,1[Anlagenring],2021-06-25T22:17:01.113Z
0.25534758,2021-06-25T22:18:00Z,557,0,748,4[Bahnhofsviertel],2021-06-25T22:17:01.113Z
0.4979757,2021-06-25T22:18:00Z,620,0,1235,5[Dom / Römer],2021-06-25T22:17:01.113Z
0.15438597,2021-06-25T22:18:00Z,1205,60,1425,2[Zeil],2021-06-25T22:17:01.113Z
0.66488296,2021-06-25T22:34:00Z,501,150,1495,1[Anlagenring],2021-06-25T22:32:00.634Z
0.2540107,2021-06-25T22:34:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T22:32:00.634Z
0.4825911,2021-06-25T22:34:00Z,639,0,1235,5[Dom / Römer],2021-06-25T22:32:00.634Z
0.15157895,2021-06-25T22:34:00Z,1209,60,1425,2[Zeil],2021-06-25T22:32:00.634Z
0.66086954,2021-06-25T22:44:00Z,507,150,1495,1[Anlagenring],2021-06-25T22:42:02.733Z
0.2526738,2021-06-25T22:44:00Z,559,0,748,4[Bahnhofsviertel],2021-06-25T22:42:02.733Z
0.47692308,2021-06-25T22:44:00Z,646,0,1235,5[Dom / Römer],2021-06-25T22:42:02.733Z
0.14947368,2021-06-25T22:44:00Z,1212,60,1425,2[Zeil],2021-06-25T22:42:02.733Z
0.658194,2021-06-25T22:59:00Z,511,150,1495,1[Anlagenring],2021-06-25T22:57:02.536Z
0.2540107,2021-06-25T22:59:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T22:57:02.536Z
0.4680162,2021-06-25T22:59:00Z,657,0,1235,5[Dom / Römer],2021-06-25T22:57:02.536Z
0.14385965,2021-06-25T22:59:00Z,1220,60,1425,2[Zeil],2021-06-25T22:57:02.536Z
0.65752506,2021-06-25T23:09:00Z,512,150,1495,1[Anlagenring],2021-06-25T23:07:01.663Z
0.2540107,2021-06-25T23:09:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T23:07:01.663Z
0.46072873,2021-06-25T23:09:00Z,666,0,1235,5[Dom / Römer],2021-06-25T23:07:01.663Z
0.14245614,2021-06-25T23:09:00Z,1222,60,1425,2[Zeil],2021-06-25T23:07:01.663Z
0.6528428,2021-06-25T23:29:00Z,519,150,1495,1[Anlagenring],2021-06-25T23:27:02.792Z
0.2540107,2021-06-25T23:29:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T23:27:02.792Z
0.44534412,2021-06-25T23:29:00Z,685,0,1235,5[Dom / Römer],2021-06-25T23:27:02.792Z
0.14175439,2021-06-25T23:29:00Z,1223,60,1425,2[Zeil],2021-06-25T23:27:02.792Z
0.6508361,2021-06-25T23:44:00Z,522,150,1495,1[Anlagenring],2021-06-25T23:42:01.390Z
0.2540107,2021-06-25T23:44:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T23:42:01.390Z
0.43157893,2021-06-25T23:44:00Z,702,0,1235,5[Dom / Römer],2021-06-25T23:42:01.390Z
0.13894737,2021-06-25T23:44:00Z,1227,60,1425,2[Zeil],2021-06-25T23:42:01.390Z
0.65217394,2021-06-25T23:49:00Z,520,150,1495,1[Anlagenring],2021-06-25T23:47:00.758Z
0.2540107,2021-06-25T23:49:00Z,558,0,748,4[Bahnhofsviertel],2021-06-25T23:47:00.758Z
0.42834008,2021-06-25T23:49:00Z,706,0,1235,5[Dom / Römer],2021-06-25T23:47:00.758Z
0.1368421,2021-06-25T23:49:00Z,1230,60,1425,2[Zeil],2021-06-25T23:47:00.758Z
0.6501672,2021-06-26T00:15:00Z,523,150,1495,1[Anlagenring],2021-06-26T00:12:00.357Z
0.25534758,2021-06-26T00:15:00Z,557,0,748,4[Bahnhofsviertel],2021-06-26T00:12:00.357Z
0.40647772,2021-06-26T00:15:00Z,733,0,1235,5[Dom / Römer],2021-06-26T00:12:00.357Z
0.13333334,2021-06-26T00:15:00Z,1235,60,1425,2[Zeil],2021-06-26T00:12:00.357Z
0.64147156,2021-06-26T01:25:00Z,536,150,1495,1[Anlagenring],2021-06-26T01:22:01.686Z
0.2526738,2021-06-26T01:25:00Z,559,0,748,4[Bahnhofsviertel],2021-06-26T01:22:01.686Z
0.37732795,2021-06-26T01:25:00Z,769,0,1235,5[Dom / Römer],2021-06-26T01:22:01.686Z
0.12561403,2021-06-26T01:25:00Z,1246,60,1425,2[Zeil],2021-06-26T01:22:01.686Z
0.638796,2021-06-26T02:10:00Z,540,150,1495,1[Anlagenring],2021-06-26T02:07:02.877Z
0.2526738,2021-06-26T02:10:00Z,559,0,748,4[Bahnhofsviertel],2021-06-26T02:07:02.877Z
0.36032388,2021-06-26T02:10:00Z,790,0,1235,5[Dom / Römer],2021-06-26T02:07:02.877Z
0.123508774,2021-06-26T02:10:00Z,1249,60,1425,2[Zeil],2021-06-26T02:07:02.877Z
0.638796,2021-06-26T02:40:00Z,540,150,1495,1[Anlagenring],2021-06-26T02:37:00.360Z
0.25,2021-06-26T02:40:00Z,561,0,748,4[Bahnhofsviertel],2021-06-26T02:37:00.360Z
0.35708502,2021-06-26T02:40:00Z,794,0,1235,5[Dom / Römer],2021-06-26T02:37:00.360Z
0.123508774,2021-06-26T02:40:00Z,1249,60,1425,2[Zeil],2021-06-26T02:37:00.360Z
0.6381271,2021-06-26T02:50:00Z,541,150,1495,1[Anlagenring],2021-06-26T02:47:01.082Z
0.25,2021-06-26T02:50:00Z,561,0,748,4[Bahnhofsviertel],2021-06-26T02:47:01.082Z
0.3562753,2021-06-26T02:50:00Z,795,0,1235,5[Dom / Römer],2021-06-26T02:47:01.082Z
0.12280702,2021-06-26T02:50:00Z,1250,60,1425,2[Zeil],2021-06-26T02:47:01.082Z
0.6381271,2021-06-26T03:05:00Z,541,150,1495,1[Anlagenring],2021-06-26T03:02:01.887Z
0.25,2021-06-26T03:05:00Z,561,0,748,4[Bahnhofsviertel],2021-06-26T03:02:01.887Z
0.3562753,2021-06-26T03:05:00Z,795,0,1235,5[Dom / Römer],2021-06-26T03:02:01.887Z
0.12140351,2021-06-26T03:05:00Z,1252,60,1425,2[Zeil],2021-06-26T03:02:01.887Z
0.6381271,2021-06-26T03:30:00Z,541,150,1495,1[Anlagenring],2021-06-26T03:27:00.282Z
0.2486631,2021-06-26T03:30:00Z,562,0,748,4[Bahnhofsviertel],2021-06-26T03:27:00.282Z
0.351417,2021-06-26T03:30:00Z,801,0,1235,5[Dom / Römer],2021-06-26T03:27:00.282Z
0.125,2021-06-26T03:30:00Z,1225,75,1400,2[Zeil],2021-06-26T03:27:00.282Z
0.6381271,2021-06-26T03:45:00Z,541,150,1495,1[Anlagenring],2021-06-26T03:42:02.757Z
0.2486631,2021-06-26T03:45:00Z,562,0,748,4[Bahnhofsviertel],2021-06-26T03:42:02.757Z
0.34979758,2021-06-26T03:45:00Z,803,0,1235,5[Dom / Römer],2021-06-26T03:42:02.757Z
0.125,2021-06-26T03:45:00Z,1225,75,1400,2[Zeil],2021-06-26T03:42:02.757Z
0.6381271,2021-06-26T03:55:00Z,541,150,1495,1[Anlagenring],2021-06-26T03:52:00.645Z
0.2486631,2021-06-26T03:55:00Z,562,0,748,4[Bahnhofsviertel],2021-06-26T03:52:00.645Z
0.35060728,2021-06-26T03:55:00Z,802,0,1235,5[Dom / Römer],2021-06-26T03:52:00.645Z
0.125,2021-06-26T03:55:00Z,1225,75,1400,2[Zeil],2021-06-26T03:52:00.645Z
0.638796,2021-06-26T04:20:00Z,540,150,1495,1[Anlagenring],2021-06-26T04:17:00.439Z
0.2486631,2021-06-26T04:20:00Z,562,0,748,4[Bahnhofsviertel],2021-06-26T04:17:00.439Z
